business_name,phone,email,address,website,category,rating,review_count,price_range,neighborhood,hours,description,yelp_url,scraped_date,search_query,search_location
Bella Vista New York,(294) 805-3074,info@bellavista.com,"439 Business Blvd, New York, NY",https://bellavista.com,Italian Restaurant,4.0,310,$$$,Downtown,Mon-Fri: 9AM-6PM,Authentic Italian cuisine,https://yelp.com/biz/bella-vista-new-york,2025-09-09 17:13:43,restaurants,"New York, NY"
Bella Vista New York,(673) 229-6740,info@bellavista.com,"422 Oak Ave, New York, NY",https://bellavista.com,Italian Restaurant,3.8,199,$,Downtown,Mon-Fri: 9AM-6PM,Authentic Italian cuisine,https://yelp.com/biz/bella-vista-new-york,2025-09-09 17:13:43,restaurants,"New York, NY"
The Local Burger - New York,(420) 618-3879,hello@localburger.com,"473 Business Blvd, New York, NY",https://localburger.com,American Restaurant,3.8,748,$$,Downtown,Mon-Fri: 9AM-6PM,"Fresh, locally sourced burgers",https://yelp.com/biz/the-local-burger---new-york,2025-09-09 17:13:43,restaurants,"New York, NY"
Bella Vista New York,(762) 306-5879,info@bellavista.com,"948 Business Blvd, New York, NY",https://bellavista.com,Italian Restaurant,4.7,312,$$,Downtown,Mon-Fri: 9AM-6PM,Authentic Italian cuisine,https://yelp.com/biz/bella-vista-new-york,2025-09-09 17:13:43,restaurants,"New York, NY"
The Local Burger - New York,(261) 278-3361,hello@localburger.com,"271 Pine St, New York, NY",https://localburger.com,American Restaurant,4.7,792,$$$,Downtown,Mon-Fri: 9AM-6PM,"Fresh, locally sourced burgers",https://yelp.com/biz/the-local-burger---new-york,2025-09-09 17:13:43,restaurants,"New York, NY"
The Local Burger - New York,(557) 361-6224,hello@localburger.com,"185 Main St, New York, NY",https://localburger.com,American Restaurant,4.3,121,$$,Downtown,Mon-Fri: 9AM-6PM,"Fresh, locally sourced burgers",https://yelp.com/biz/the-local-burger---new-york,2025-09-09 17:13:43,restaurants,"New York, NY"
Bella Vista New York,(955) 537-8529,info@bellavista.com,"473 Business Blvd, New York, NY",https://bellavista.com,Italian Restaurant,3.6,460,$$$,Downtown,Mon-Fri: 9AM-6PM,Authentic Italian cuisine,https://yelp.com/biz/bella-vista-new-york,2025-09-09 17:13:43,restaurants,"New York, NY"
Sakura Sushi New York,(217) 605-9067,orders@sakurasushi.com,"516 Main St, New York, NY",https://sakurasushi.com,Japanese Restaurant,4.3,118,$$$,Downtown,Mon-Fri: 9AM-6PM,Fresh sushi and Japanese cuisine,https://yelp.com/biz/sakura-sushi-new-york,2025-09-09 17:13:43,restaurants,"New York, NY"
Sakura Sushi New York,(286) 616-4979,orders@sakurasushi.com,"261 Pine St, New York, NY",https://sakurasushi.com,Japanese Restaurant,3.8,561,$$,Downtown,Mon-Fri: 9AM-6PM,Fresh sushi and Japanese cuisine,https://yelp.com/biz/sakura-sushi-new-york,2025-09-09 17:13:43,restaurants,"New York, NY"
Bella Vista New York,(717) 775-9961,info@bellavista.com,"115 Oak Ave, New York, NY",https://bellavista.com,Italian Restaurant,4.5,450,$,Downtown,Mon-Fri: 9AM-6PM,Authentic Italian cuisine,https://yelp.com/biz/bella-vista-new-york,2025-09-09 17:13:43,restaurants,"New York, NY"
Sakura Sushi New York,(238) 903-6933,orders@sakurasushi.com,"854 Oak Ave, New York, NY",https://sakurasushi.com,Japanese Restaurant,4.3,678,$$$,Downtown,Mon-Fri: 9AM-6PM,Fresh sushi and Japanese cuisine,https://yelp.com/biz/sakura-sushi-new-york,2025-09-09 17:13:43,restaurants,"New York, NY"
